time,value
1698741900000,2009
1698741900008,1987
1698741900016,1972
1698741900024,1936
1698741900032,1907
1698741900040,1891
1698741900048,1850
1698741900056,1855
1698741900064,1878
1698741900072,1905
1698741900080,1935
1698741900088,2006
1698741900096,2055
1698741900104,2133
1698741900112,2167
1698741900120,2198
1698741900128,2224
1698741900136,2224
1698741900144,2221
1698741900152,2199
1698741900160,2191
1698741900168,2160
1698741900176,2129
1698741900184,2027
1698741900192,1952
1698741900200,1872
1698741900208,1703
1698741900216,1631
1698741900224,1570
1698741900232,1593
1698741900240,1667
1698741900248,1899
1698741900256,2055
1698741900264,2363
1698741900272,2509
1698741900280,2640
1698741900288,2810
1698741900296,2851
1698741900304,2831
1698741900312,2774
1698741900320,2704
1698741900328,2523
1698741900336,2433
1698741900344,2259
1698741900352,2191
1698741900360,2133
1698741900368,2064
1698741900376,2032
1698741900384,1984
1698741900392,1953
1698741900400,1911
1698741900408,1814
1698741900416,1754
1698741900424,1648
1698741900432,1600
1698741900440,1567
1698741900448,1548
1698741900456,1555
1698741900464,1625
1698741900472,1686
1698741900480,1724
1698741900488,1798
1698741900496,1815
1698741900504,1814
1698741900512,1807
1698741900520,1783
1698741900528,1737
1698741900536,1717
1698741900544,1690
1698741900552,1680
1698741900560,1685
1698741900568,1718
1698741900576,1744
1698741900584,1808
1698741900592,1851
1698741900600,1898
1698741900608,1991
1698741900616,2065
1698741900624,2175
1698741900632,2239
1698741900640,2304
1698741900648,2385
1698741900656,2407
1698741900664,2418
1698741900672,2400
1698741900680,2357
1698741900688,2238
1698741900696,2155
1698741900704,1982
1698741900712,1898
1698741900720,1812
1698741900728,1699
1698741900736,1667
1698741900744,1654
1698741900752,1670
1698741900760,1706
1698741900768,1795
1698741900776,1847
1698741900784,1947
1698741900792,1991
1698741900800,2031
1698741900808,2085
1698741900816,2099
1698741900824,2126
1698741900832,2126
1698741900840,2139
1698741900848,2133
1698741900856,2128
1698741900864,2133
1698741900872,2146
1698741900880,2155
1698741900888,2185
1698741900896,2197
1698741900904,2230
1698741900912,2267
1698741900920,2319
1698741900928,2432
1698741900936,2505
1698741900944,2589
1698741900952,2588
1698741900960,2553
1698741900968,2401
1698741900976,2273
1698741900984,1975
1698741900992,1851
1698741901000,1763
1698741901008,1727
1698741901016,1774
1698741901024,1859
1698741901032,2096
1698741901040,2246
1698741901048,2496
1698741901056,2598
1698741901064,2672
1698741901072,2710
1698741901080,2669
1698741901088,2517
1698741901096,2407
1698741901104,2287
1698741901112,2054
1698741901120,1933
1698741901128,1726
1698741901136,1650
1698741901144,1582
1698741901152,1466
1698741901160,1422
1698741901168,1377
1698741901176,1316
1698741901184,1301
1698741901192,1297
1698741901200,1312
1698741901208,1347
1698741901216,1446
1698741901224,1516
1698741901232,1641
1698741901240,1694
1698741901248,1725
1698741901256,1718
1698741901264,1681
1698741901272,1593
1698741901280,1531
1698741901288,1476
1698741901296,1399
1698741901304,1367
1698741901312,1344
1698741901320,1345
1698741901328,1352
1698741901336,1393
1698741901344,1423
1698741901352,1488
1698741901360,1535
1698741901368,1586
1698741901376,1678
1698741901384,1725
1698741901392,1820
1698741901400,1857
1698741901408,1901
1698741901416,1952
1698741901424,1968
1698741901432,1965
1698741901440,1938
1698741901448,1908
1698741901456,1852
1698741901464,1827
1698741901472,1779
1698741901480,1763
1698741901488,1765
1698741901496,1794
1698741901504,1819
1698741901512,1904
1698741901520,1950
1698741901528,1993
1698741901536,2071
1698741901544,2107
1698741901552,2158
1698741901560,2176
1698741901568,2194
1698741901576,2209
1698741901584,2206
1698741901592,2192
1698741901600,2172
1698741901608,2158
1698741901616,2129
1698741901624,2119
1698741901632,2089
1698741901640,2067
1698741901648,2001
1698741901656,1978
1698741901664,1955
1698741901672,1926
1698741901680,1911
1698741901688,1863
1698741901696,1828
1698741901704,1777
1698741901712,1712
1698741901720,1694
1698741901728,1696
1698741901736,1773
1698741901744,1872
1698741901752,2129
1698741901760,2311
1698741901768,2485
1698741901776,2789
1698741901784,2919
1698741901792,3071
1698741901800,3090
1698741901808,3049
1698741901816,2912
1698741901824,2793
1698741901832,2549
1698741901840,2421
1698741901848,2299
1698741901856,2105
1698741901864,2035
