time,value
1698741901000,1670
1698741901008,1674
1698741901016,1677
1698741901024,1682
1698741901032,1708
1698741901040,1731
1698741901048,1743
1698741901056,1776
1698741901064,1782
1698741901072,1798
1698741901080,1795
1698741901088,1794
1698741901096,1767
1698741901104,1746
1698741901112,1734
1698741901120,1713
1698741901128,1718
1698741901136,1728
1698741901144,1744
1698741901152,1777
1698741901160,1840
1698741901168,1872
1698741901176,1952
1698741901184,1995
1698741901192,2067
1698741901200,2119
1698741901208,2142
1698741901216,2165
1698741901224,2170
1698741901232,2165
1698741901240,2150
1698741901248,2133
1698741901256,2103
1698741901264,2078
1698741901272,2031
1698741901280,2000
1698741901288,1978
1698741901296,1918
1698741901304,1889
1698741901312,1842
1698741901320,1838
1698741901328,1840
1698741901336,1858
1698741901344,1867
1698741901352,1862
1698741901360,1854
1698741901368,1847
1698741901376,1854
1698741901384,1871
1698741901392,1926
1698741901400,2017
1698741901408,2086
1698741901416,2213
1698741901424,2269
1698741901432,2358
1698741901440,2379
1698741901448,2355
1698741901456,2282
1698741901464,2218
1698741901472,2075
1698741901480,1931
1698741901488,1875
1698741901496,1792
1698741901504,1763
1698741901512,1753
1698741901520,1790
1698741901528,1818
1698741901536,1898
1698741901544,1938
1698741901552,2018
1698741901560,2093
1698741901568,2113
1698741901576,2126
1698741901584,2125
1698741901592,2097
1698741901600,2065
1698741901608,2059
1698741901616,2057
1698741901624,2057
1698741901632,2074
1698741901640,2093
1698741901648,2092
1698741901656,2082
1698741901664,2073
1698741901672,2032
1698741901680,2005
1698741901688,1978
1698741901696,1937
1698741901704,1925
1698741901712,1902
1698741901720,1892
1698741901728,1887
1698741901736,1873
1698741901744,1867
1698741901752,1824
1698741901760,1777
1698741901768,1745
1698741901776,1684
1698741901784,1655
1698741901792,1601
1698741901800,1569
1698741901808,1572
1698741901816,1572
1698741901824,1575
1698741901832,1595
1698741901840,1613
1698741901848,1616
1698741901856,1629
1698741901864,1637
1698741901872,1645
1698741901880,1667
1698741901888,1681
1698741901896,1733
1698741901904,1761
1698741901912,1869
1698741901920,2000
1698741901928,2096
1698741901936,2241
1698741901944,2311
1698741901952,2439
1698741901960,2544
1698741901968,2583
1698741901976,2604
1698741901984,2593
1698741901992,2529
1698741902000,2438
1698741902008,2398
1698741902016,2294
1698741902024,2243
1698741902032,2160
1698741902040,2102
1698741902048,2087
1698741902056,2091
1698741902064,2096
1698741902072,2123
1698741902080,2169
1698741902088,2183
1698741902096,2221
1698741902104,2237
1698741902112,2274
1698741902120,2301
1698741902128,2320
1698741902136,2345
1698741902144,2346
1698741902152,2331
1698741902160,2301
1698741902168,2275
1698741902176,2195
1698741902184,2153
1698741902192,2076
1698741902200,2005
1698741902208,1998
1698741902216,2003
1698741902224,2021
1698741902232,2093
1698741902240,2165
1698741902248,2199
1698741902256,2256
1698741902264,2270
1698741902272,2264
1698741902280,2250
1698741902288,2231
1698741902296,2174
1698741902304,2148
1698741902312,2117
1698741902320,2096
1698741902328,2106
1698741902336,2146
1698741902344,2176
1698741902352,2250
1698741902360,2352
1698741902368,2391
1698741902376,2448
1698741902384,2454
1698741902392,2433
1698741902400,2379
1698741902408,2357
1698741902416,2306
1698741902424,2273
1698741902432,2253
1698741902440,2227
1698741902448,2224
1698741902456,2240
1698741902464,2245
1698741902472,2255
1698741902480,2256
1698741902488,2247
1698741902496,2214
1698741902504,2189
1698741902512,2154
1698741902520,2112
1698741902528,2093
1698741902536,2047
1698741902544,2031
1698741902552,1997
1698741902560,1985
1698741902568,1987
1698741902576,1999
1698741902584,2002
1698741902592,2015
1698741902600,2036
1698741902608,2047
1698741902616,2099
1698741902624,2111
1698741902632,2149
1698741902640,2181
1698741902648,2217
1698741902656,2237
1698741902664,2256
1698741902672,2288
1698741902680,2317
1698741902688,2320
1698741902696,2319
1698741902704,2304
1698741902712,2278
1698741902720,2224
1698741902728,2194
1698741902736,2129
1698741902744,2099
1698741902752,2039
1698741902760,2019
1698741902768,2032
1698741902776,2079
1698741902784,2115
1698741902792,2177
1698741902800,2194
1698741902808,2187
1698741902816,2144
1698741902824,2103
1698741902832,2027
1698741902840,1991
1698741902848,1967
1698741902856,1999
1698741902864,2030
1698741902872,2126
1698741902880,2173
1698741902888,2253
1698741902896,2293
1698741902904,2295
1698741902912,2269
1698741902920,2210
1698741902928,2169
1698741902936,2085
1698741902944,2036
1698741902952,1965
1698741902960,1938
1698741902968,1915
1698741902976,1910
1698741902984,1925
1698741902992,1955
1698741903000,1979
1698741903008,2030
1698741903016,2064
1698741903024,2089
1698741903032,2101
1698741903040,2102
1698741903048,2096
1698741903056,2097
1698741903064,2103
1698741903072,2112
1698741903080,2123
1698741903088,2138
1698741903096,2139
1698741903104,2135
1698741903112,2133
1698741903120,2129
1698741903128,2130
1698741903136,2151
1698741903144,2163
1698741903152,2193
1698741903160,2205
1698741903168,2221
1698741903176,2195
1698741903184,2187
1698741903192,2141
1698741903200,2115
1698741903208,2063
1698741903216,1984
1698741903224,1952
1698741903232,1889
1698741903240,1861
1698741903248,1840
1698741903256,1860
1698741903264,1887
1698741903272,1951
1698741903280,1987
1698741903288,2046
1698741903296,2071
1698741903304,2066
1698741903312,2053
1698741903320,2025
1698741903328,1965
1698741903336,1904
1698741903344,1878
1698741903352,1851
1698741903360,1856
1698741903368,1877
1698741903376,1935
1698741903384,1963
1698741903392,2035
1698741903400,2079
